OHSU1	Q0	91171423	1	0.42857142857142855	TF
OHSU1	Q0	91297055	2	0.4	TF
OHSU1	Q0	90350732	3	0.3770491803278688	TF
OHSU1	Q0	90102636	4	0.35294117647058826	TF
OHSU1	Q0	91350263	5	0.3333333333333333	TF
OHSU1	Q0	90240146	6	0.3125	TF
OHSU1	Q0	91350261	7	0.3125	TF
OHSU1	Q0	90309480	8	0.29411764705882354	TF
OHSU1	Q0	91308795	9	0.2857142857142857	TF
OHSU1	Q0	90135728	10	0.2631578947368421	TF
OHSU1	Q0	91051706	11	0.25547445255474455	TF
OHSU1	Q0	91281660	12	0.25	TF
OHSU1	Q0	91283653	13	0.24347826086956523	TF
OHSU1	Q0	91215363	14	0.23809523809523808	TF
OHSU1	Q0	90102637	15	0.22807017543859648	TF
OHSU1	Q0	90010830	16	0.2222222222222222	TF
OHSU1	Q0	90145244	17	0.2153846153846154	TF
OHSU1	Q0	91283421	18	0.21428571428571427	TF
OHSU1	Q0	91080191	19	0.21428571428571427	TF
OHSU1	Q0	89244872	20	0.21333333333333335	TF
OHSU1	Q0	90102639	21	0.2111111111111111	TF
OHSU1	Q0	90262889	22	0.21052631578947367	TF
OHSU1	Q0	91184624	23	0.21052631578947367	TF
OHSU1	Q0	90268169	24	0.21052631578947367	TF
OHSU1	Q0	90276681	25	0.20833333333333334	TF
OHSU1	Q0	90191472	26	0.2076923076923077	TF
OHSU1	Q0	90102644	27	0.20634920634920634	TF
OHSU1	Q0	90299705	28	0.20588235294117646	TF
OHSU1	Q0	90272936	29	0.20512820512820512	TF
OHSU1	Q0	90322037	30	0.2	TF
OHSU1	Q0	90328550	31	0.2	TF
OHSU1	Q0	90355685	32	0.2	TF
OHSU1	Q0	89191465	33	0.2	TF
OHSU1	Q0	89071895	34	0.2	TF
OHSU1	Q0	88287655	35	0.2	TF
OHSU1	Q0	91051153	36	0.2	TF
OHSU1	Q0	91350262	37	0.2	TF
OHSU1	Q0	90099787	38	0.19444444444444445	TF
OHSU1	Q0	90042860	39	0.19047619047619047	TF
OHSU1	Q0	91226258	40	0.1875	TF
OHSU1	Q0	91260220	41	0.1875	TF
OHSU1	Q0	90173364	42	0.1875	TF
OHSU1	Q0	91110222	43	0.18333333333333332	TF
OHSU1	Q0	91152329	44	0.17985611510791366	TF
OHSU1	Q0	90098039	45	0.17391304347826086	TF
OHSU1	Q0	88103782	46	0.17333333333333334	TF
OHSU1	Q0	88201371	47	0.16822429906542055	TF
OHSU1	Q0	90053255	48	0.16666666666666666	TF
OHSU1	Q0	89172085	49	0.16666666666666666	TF
OHSU1	Q0	90231738	50	0.16666666666666666	TF
OHSU2	Q0	88003515	1	0.2972972972972973	TF
OHSU2	Q0	89290673	2	0.25	TF
OHSU2	Q0	88120752	3	0.25	TF
OHSU2	Q0	91128118	4	0.23728813559322035	TF
OHSU2	Q0	88034661	5	0.21739130434782608	TF
