OHSU1	Q0	91171423	1	19.262915409603696	TF-IDF
OHSU1	Q0	91297055	2	17.97872104896345	TF-IDF
OHSU1	Q0	90350732	3	16.947155087137677	TF-IDF
OHSU1	Q0	90102636	4	15.863577396144223	TF-IDF
OHSU1	Q0	91350263	5	14.982267540802875	TF-IDF
OHSU1	Q0	90240146	6	14.045875819502696	TF-IDF
OHSU1	Q0	91350261	7	14.045875819502696	TF-IDF
OHSU1	Q0	90309480	8	13.219647830120184	TF-IDF
OHSU1	Q0	91308795	9	12.841943606402463	TF-IDF
OHSU1	Q0	90135728	10	11.828105953265426	TF-IDF
OHSU1	Q0	91051706	11	11.482759794046	TF-IDF
OHSU1	Q0	91281660	12	11.236700655602156	TF-IDF
OHSU1	Q0	91283653	13	10.943569334151666	TF-IDF
OHSU1	Q0	91215363	14	10.701619672002053	TF-IDF
OHSU1	Q0	90102637	15	10.251025159496704	TF-IDF
OHSU1	Q0	90010830	16	9.98817836053525	TF-IDF
OHSU1	Q0	90145244	17	9.680849795595705	TF-IDF
OHSU1	Q0	91283421	18	9.631457704801848	TF-IDF
OHSU1	Q0	91080191	19	9.631457704801848	TF-IDF
OHSU1	Q0	89244872	20	9.588651226113841	TF-IDF
OHSU1	Q0	90102639	21	9.488769442508488	TF-IDF
OHSU1	Q0	90262889	22	9.462484762612341	TF-IDF
OHSU1	Q0	91184624	23	9.462484762612341	TF-IDF
OHSU1	Q0	90268169	24	9.462484762612341	TF-IDF
OHSU1	Q0	90276681	25	9.363917213001798	TF-IDF
OHSU1	Q0	90191472	26	9.335105160038715	TF-IDF
OHSU1	Q0	90102644	27	9.274737049068445	TF-IDF
OHSU1	Q0	90299705	28	9.253753481084129	TF-IDF
OHSU1	Q0	90272936	29	9.219856948186385	TF-IDF
OHSU1	Q0	90322037	30	8.989360524481725	TF-IDF
OHSU1	Q0	90328550	31	8.989360524481725	TF-IDF
OHSU1	Q0	90355685	32	8.989360524481725	TF-IDF
OHSU1	Q0	89191465	33	8.989360524481725	TF-IDF
OHSU1	Q0	89071895	34	8.989360524481725	TF-IDF
OHSU1	Q0	88287655	35	8.989360524481725	TF-IDF
OHSU1	Q0	91051153	36	8.989360524481725	TF-IDF
OHSU1	Q0	91350262	37	8.989360524481725	TF-IDF
OHSU1	Q0	90099787	38	8.739656065468344	TF-IDF
OHSU1	Q0	90042860	39	8.561295737601643	TF-IDF
OHSU1	Q0	91226258	40	8.427525491701617	TF-IDF
OHSU1	Q0	91260220	41	8.427525491701617	TF-IDF
OHSU1	Q0	90173364	42	8.427525491701617	TF-IDF
OHSU1	Q0	91110222	43	8.24024714744158	TF-IDF
OHSU1	Q0	91152329	44	8.083957306188601	TF-IDF
OHSU1	Q0	90098039	45	7.816835238679761	TF-IDF
OHSU1	Q0	88103782	46	7.790779121217495	TF-IDF
OHSU1	Q0	88201371	47	7.561144366386498	TF-IDF
OHSU1	Q0	90053255	48	7.491133770401437	TF-IDF
OHSU1	Q0	89172085	49	7.491133770401437	TF-IDF
OHSU1	Q0	90231738	50	7.491133770401437	TF-IDF
OHSU2	Q0	88003515	1	7.968634309972755	TF-IDF
OHSU2	Q0	89290673	2	6.7008970333861795	TF-IDF
OHSU2	Q0	88120752	3	6.7008970333861795	TF-IDF
OHSU2	Q0	91128118	4	6.3601734554173905	TF-IDF
OHSU2	Q0	88034661	5	5.8268669855532	TF-IDF
OHSU2	Q0	90142831	6	5.8268669855532	TF-IDF
OHSU2	Q0	91024123	7	5.424535693693574	TF-IDF
OHSU2	Q0	88170074	8	5.250187366364429	TF-IDF
OHSU2	Q0	90203723	9	5.062899980780669	TF-IDF
OHSU2	Q0	89012391	10	4.96362743213791	TF-IDF
OHSU2	Q0	88215703	11	4.786355023847271	TF-IDF
OHSU2	Q0	89167268	12	4.46726468892412	TF-IDF
OHSU2	Q0	88260458	13	4.46726468892412	TF-IDF
OHSU2	Q0	88078803	14	4.46726468892412	TF-IDF
OHSU2	Q0	91051633	15	4.335874551014587	TF-IDF
OHSU2	Q0	91010337	16	4.331893031683995	TF-IDF
OHSU2	Q0	88156486	17	4.323159376378181	TF-IDF
OHSU2	Q0	88307990	18	4.323159376378181	TF-IDF
OHSU2	Q0	91076383	19	4.2795644919105005	TF-IDF
OHSU2	Q0	91058147	20	4.232145494770219	TF-IDF
OHSU2	Q0	91369127	21	4.188060645866362	TF-IDF
OHSU2	Q0	91218830	22	4.188060645866362	TF-IDF
OHSU2	Q0	91356837	23	4.165422480213031	TF-IDF
OHSU2	Q0	91194742	24	4.123628943622265	TF-IDF
OHSU2	Q0	90288836	25	4.123628943622265	TF-IDF
OHSU2	Q0	91073927	26	4.045824623931278	TF-IDF
OHSU2	Q0	88190910	27	4.045824623931278	TF-IDF
OHSU2	Q0	91077455	28	4.020538220031708	TF-IDF
OHSU2	Q0	90112723	29	3.9709019457103283	TF-IDF
OHSU2	Q0	90262019	30	3.941704137285988	TF-IDF
OHSU2	Q0	90232316	31	3.928112054053967	TF-IDF
OHSU2	Q0	91118119	32	3.898703728515595	TF-IDF
OHSU2	Q0	90367365	33	3.8290840190778166	TF-IDF
OHSU2	Q0	88052315	34	3.8290840190778166	TF-IDF
OHSU2	Q0	89164433	35	3.722720574103433	TF-IDF
OHSU2	Q0	88269997	36	3.697046639109616	TF-IDF
OHSU2	Q0	88239909	37	3.685493368362399	TF-IDF
OHSU2	Q0	90132619	38	3.62210650453307	TF-IDF
OHSU2	Q0	90144274	39	3.4961201913319195	TF-IDF
OHSU2	Q0	88307420	40	3.3786035462451323	TF-IDF
OHSU2	Q0	88094585	41	3.3504485166930897	TF-IDF
OHSU2	Q0	88252027	42	3.3504485166930897	TF-IDF
OHSU2	Q0	88014927	43	3.3504485166930897	TF-IDF
OHSU2	Q0	88024844	44	3.3504485166930897	TF-IDF
OHSU2	Q0	89244765	45	3.3504485166930897	TF-IDF
OHSU2	Q0	88201192	46	3.3504485166930897	TF-IDF
OHSU2	Q0	90295816	47	3.3090849547586068	TF-IDF
OHSU2	Q0	90351170	48	3.2916687181546145	TF-IDF
OHSU2	Q0	88268183	49	3.275994105211021	TF-IDF
OHSU2	Q0	91126065	50	3.216430576025366	TF-IDF
OHSU3	Q0	89294856	1	11.278952880309433	TF-IDF
OHSU3	Q0	88159850	2	9.39912740025786	TF-IDF
OHSU3	Q0	90362951	3	9.39912740025786	TF-IDF
OHSU3	Q0	88242118	4	8.35477991134032	TF-IDF
OHSU3	Q0	91367037	5	8.173154261093792	TF-IDF
OHSU3	Q0	91231939	6	7.0493455501933955	TF-IDF
OHSU3	Q0	88215118	7	6.835729018369354	TF-IDF
OHSU3	Q0	88159826	8	6.835729018369354	TF-IDF
OHSU3	Q0	90112688	9	6.377979307317834	TF-IDF
OHSU3	Q0	88221572	10	6.26608493350524	TF-IDF
OHSU3	Q0	91280978	11	6.26608493350524	TF-IDF
OHSU3	Q0	90239543	12	6.26608493350524	TF-IDF
OHSU3	Q0	88091264	13	6.063953161456684	TF-IDF
OHSU3	Q0	88048107	14	5.784078400158684	TF-IDF
OHSU3	Q0	88107427	15	5.696440848641128	TF-IDF
OHSU3	Q0	88134811	16	5.5698532742268805	TF-IDF
OHSU3	Q0	90187243	17	5.528898470739918	TF-IDF
OHSU3	Q0	90203334	18	5.422573500148765	TF-IDF
OHSU3	Q0	88024294	19	5.370929943004492	TF-IDF
OHSU3	Q0	90188447	20	5.370929943004492	TF-IDF
OHSU3	Q0	90189056	21	5.370929943004492	TF-IDF
OHSU3	Q0	88162419	22	5.370929943004492	TF-IDF
OHSU3	Q0	90073179	23	5.370929943004492	TF-IDF
OHSU3	Q0	90270891	24	5.370929943004492	TF-IDF
